"speciesName","FirstYrConverged","LastYrConverged","PropYrConverged","mean_means","median_means","mean_medians","median_medians"
"Col_5411",FALSE,FALSE,0,0.00472558222439849,0.00502692945642485,0.00192343508165769,0.00211288862058557
"Col_5412",FALSE,FALSE,0,0.262256636575728,0.169972349556383,0.204208437425744,0.0707817687896167
"Col_5413",TRUE,TRUE,1,0.0203669938652434,0.020141620446898,0.0199953760492194,0.0199215212798068
"Col_5414",FALSE,FALSE,0,0.457978051415647,0.443105448108216,0.454107288502418,0.447932387564141
"Col_5416",TRUE,TRUE,1,0.0256485318126089,0.0193375329724308,0.0242661083674243,0.0179595532749774
"Col_5418",FALSE,FALSE,0,0.499561299076674,0.493165848800829,0.494557224601987,0.48445517657712
"Col_5419",TRUE,TRUE,1,0.0219883114160339,0.0230083047613391,0.0201462966649755,0.0208270449743435
"Col_5420",TRUE,TRUE,1,0.048940650757599,0.0495133785417581,0.0471931976546294,0.0479927558104437
"Col_5423",FALSE,FALSE,0.234042553191489,0.0100426313015257,0.0109122675469003,0.0051858892435345,0.0024147298520978
"Col_5424",TRUE,TRUE,1,0.123948492995423,0.118509558977228,0.121375496914155,0.116661635979475
"Col_5426",TRUE,TRUE,1,0.00382176304482488,0.00389092377557397,0.00347117416239058,0.00362209477814669
"Col_5427",FALSE,FALSE,0.234042553191489,0.0173218245022461,0.015360883027385,0.00739832124898048,0.00498038031995171
"Col_5428",TRUE,TRUE,1,0.0255029244607411,0.0253588437390687,0.0240156443668077,0.0236945366737096
"Col_5429",FALSE,FALSE,0,0.0800881600826227,0.0806979874368793,0.073440540488469,0.073951101720495
"Col_5430",FALSE,TRUE,0.0212765957446809,0.36550139213438,0.367504345881408,0.359242442730443,0.352852399637791
"Col_5431",FALSE,TRUE,0.191489361702128,0.00901938016045618,0.00922300700539981,0.00672399509347445,0.00709326894053728
"Col_5432",FALSE,FALSE,0,0.558922203204917,0.563497247715338,0.565345415545466,0.568517959553275
"Col_5433",TRUE,TRUE,1,0.330968117738445,0.320459784436072,0.329234928810424,0.318744340476909
"Col_5434",TRUE,TRUE,1,0.108220529016321,0.0980497685046324,0.106784363339777,0.0965891940839119
"Col_5490",TRUE,TRUE,1,0.0908391948347044,0.0592075889715928,0.0834944223593709,0.052369453667371
"Col_5491",TRUE,TRUE,1,0.0553520872228508,0.0550188608891318,0.0514125527419386,0.0514639299728343
"Col_5492",TRUE,TRUE,1,0.0937542933464009,0.0672672599391461,0.0916634020717868,0.0633866586175672
"Col_5493",TRUE,TRUE,1,0.105703085962707,0.105664034637085,0.103383832869868,0.103833383640205
"Col_5512",FALSE,TRUE,0.0212765957446809,0.055980151779446,0.0381515334133686,0.0186017686611736,0.00150920615756112
"Col_5513",FALSE,FALSE,0,0.484712229217613,0.504743182702018,0.469571835002023,0.495170540295804
"Col_5517",TRUE,FALSE,0.212765957446809,0.00161964562662876,0.00144772417280132,0.00132296369556422,0.0012073649260489
"Col_5579",TRUE,TRUE,1,0.333304074499957,0.331127044613661,0.328952354040498,0.326290371264715
"Col_5595",TRUE,FALSE,0.893617021276596,0.00927093892301423,0.00850044277140203,0.00772585109594056,0.00709326894053728
"Col_5596",TRUE,TRUE,1,0.0173104612297049,0.0164438427640948,0.016312270809384,0.0153939028071235
"Col_5597",TRUE,TRUE,0.425531914893617,0.00395510100354748,0.00314493028744277,0.00338768616218507,0.00271657108361002
"Col_5598",FALSE,FALSE,0,0.100218488699869,0.0983924694498749,0.00534965416701453,0.00498038031995171
"Col_5599",TRUE,TRUE,1,0.053248581542126,0.0446805987500202,0.0501184887387532,0.0418050105644431
"Col_5600",FALSE,FALSE,0,0.0245610552798201,0.0239731523837331,0.00886899448336983,0.0086024750980984
"Col_5601",FALSE,FALSE,0,0.0880222100473478,0.0857649843134164,0.00357713970111296,0.00332025354663447
"Col_5617",FALSE,FALSE,0,0.0470281642586314,0.0461107340045011,0.00643178709275517,0.00603682463024449
"Col_5620",FALSE,FALSE,0.446808510638298,0.0267583518281555,0.0238396697732273,0.0144659015740699,0.013431934802294
"Col_5621",TRUE,TRUE,1,0.269257918059842,0.265698698161983,0.267331787734971,0.261696347721099
"Col_5622",TRUE,TRUE,1,0.276036160461823,0.272861907764859,0.272475932978402,0.270600664050709
"Col_5624",TRUE,TRUE,1,0.107247478465838,0.110606181130726,0.105589842721452,0.109719287654694
"Col_5625",TRUE,TRUE,1,0.220813948866557,0.224999676668747,0.218423874999197,0.221249622698461
"Col_5632",FALSE,FALSE,0,0.4737346262652,0.473217389538009,0.445077740172499,0.448686990642922
"Col_5721",TRUE,TRUE,1,0.0631009853133291,0.0624788712269789,0.0622788370763787,0.0618774524600061
"Col_5736",TRUE,TRUE,1,0.0296118721881465,0.0275355459513472,0.0278689366839851,0.0261092665258074
"Col_5744",FALSE,FALSE,0,0.419381485151841,0.455044316905797,0.36312784581693,0.391035315424087
"Col_5745",FALSE,FALSE,0,0.231210324418048,0.227407728617493,0.192757737089865,0.202384545728947
"Col_5750",TRUE,TRUE,1,0.0268028663674612,0.0245464635913994,0.0245197834449718,0.0209779655900996
"Col_5756",FALSE,FALSE,0,0.55881960334875,0.572213820640088,0.536323702243258,0.523090854210685
"Col_5775",TRUE,TRUE,1,0.253381337618581,0.260797275560309,0.251420901541959,0.259432538484757
"Col_5776",TRUE,TRUE,1,0.128438647780091,0.137056941297215,0.12685680523534,0.13507395110172
"Col_5777",TRUE,TRUE,1,0.12954339952467,0.126090299771157,0.127181124005369,0.124358587383037
"Col_5778",TRUE,TRUE,0.659574468085106,0.167180193019429,0.148225542239338,0.163668591172107,0.145789314820404
"Col_5779",TRUE,TRUE,1,0.269977295780419,0.267991671349122,0.268632273892018,0.267129489888319
"Col_5780",TRUE,TRUE,1,0.426473897098795,0.428190709389976,0.425275028739139,0.428161786900091
"Col_5781",TRUE,TRUE,1,0.3895567756051,0.400928670741229,0.388627007725851,0.399788711137941
"Col_5782",FALSE,FALSE,0,0.0679292817025184,0.0513021662529913,0.00968139694690805,0.00603682463024449
"Col_5783",TRUE,TRUE,1,0.231644283620603,0.225561156291718,0.227947929176487,0.22049501961968
"Col_5784",TRUE,TRUE,1,0.0279951244135554,0.0303275132047804,0.0269345132970696,0.0289767582251736
"Col_5816",TRUE,TRUE,1,0.00612481690395511,0.0064930801150857,0.00575746093724913,0.0061877452460006
"Col_5827",TRUE,TRUE,1,0.0490750727216932,0.0438515653450651,0.0470679656543211,0.0422577724117114
"Col_5829",TRUE,FALSE,0.276595744680851,0.0384737559366356,0.0401525350837801,0.0343810007000148,0.0354663447026864
"Col_5830",TRUE,TRUE,1,0.0137631830509739,0.0133384215184049,0.0122920024917957,0.0122245698762451
"Col_5831",FALSE,FALSE,0,0.27210032367222,0.277033937316113,0.223516643011733,0.221702384545729
"Col_5833",TRUE,TRUE,1,0.0169943352733783,0.0161228280270261,0.0155994117307062,0.0150920615756112
"Col_5834",FALSE,FALSE,0,0.403039493137121,0.4031826404454,0.316576863548497,0.298671898581346
"Col_5836",FALSE,FALSE,0,0.249956694611532,0.255899874791953,0.174335788736827,0.171747660730456
"Col_5837",FALSE,FALSE,0.0425531914893617,0.430026031467467,0.411205450895581,0.406942990540167,0.390280712345306
"Col_5840",FALSE,FALSE,0,0.386941997956007,0.355697314741869,0.362887015047107,0.34394808330818
"Col_5841",TRUE,FALSE,0.659574468085106,0.261010604670748,0.262830595264683,0.186736967844276,0.190310896468458
"Col_5842",TRUE,TRUE,0.872340425531915,0.020258482551465,0.0210353502850061,0.0185985575842426,0.0191669182010263
"Col_5891",TRUE,TRUE,1,0.026405208501191,0.0252558229317632,0.0246032714451773,0.0233926954421974
"Col_5897",TRUE,TRUE,1,0.0380052882129609,0.0212535026734929,0.0360957157811587,0.0197706006640507
"Col_5910",TRUE,TRUE,1,0.0195582332230692,0.00822126868301921,0.0182421280449037,0.0073951101720495
"Col_5954",TRUE,TRUE,1,0.303179230002671,0.306608235842358,0.302136650589875,0.305161485058859
"Col_5955",TRUE,TRUE,1,0.0144788481494807,0.0147581664080092,0.012410812338242,0.0128282523392695
"Col_5956",TRUE,TRUE,1,0.0128080985409406,0.0127867663362983,0.0113607901818112,0.0111681255659523
"Col_5957",TRUE,TRUE,1,0.0268075072654585,0.0106878673573113,0.0252647532929594,0.00784787201931784
"Col_5959",FALSE,FALSE,0,0.228691730411456,0.215997523395789,0.218690394384469,0.210987020827045
"Col_5960",TRUE,FALSE,0.234042553191489,0.0123055426051003,0.0107162314688371,0.0044890855495116,0.00256565046785391
"Col_5961",TRUE,TRUE,1,0.0115918652243817,0.0113238376716842,0.0101823249481411,0.0101116812556595
"Col_5962",TRUE,TRUE,1,0.18601078458642,0.181793890987612,0.184707567223896,0.181406580138847
"Col_5963",TRUE,TRUE,1,0.0231456094861639,0.0235507919744369,0.0222977182087328,0.0226380923634168
"Col_5964",TRUE,TRUE,0.978723404255319,0.073779479202983,0.0779815069011113,0.0730198894105105,0.0769695140356173
"Col_5966",TRUE,FALSE,0.234042553191489,0.200486483790202,0.198825442066261,0.176111514279659,0.18050105644431
"Col_5976",TRUE,TRUE,1,0.0295645429595376,0.0316502436272693,0.0285400517625601,0.0307878056142469
"Col_6001",TRUE,TRUE,0.978723404255319,0.0023514163606319,0.00219778476817179,0.00195875692789848,0.00196196800482946
"Col_6014",TRUE,TRUE,1,0.253069400623771,0.261944924184518,0.250675931693972,0.259734379716269
"Col_6015",TRUE,TRUE,1,0.242401594590397,0.230849904833463,0.238390351356038,0.226984606097193
"Col_6016",FALSE,FALSE,0,0.245337536926353,0.248691708185493,0.190965956162378,0.202082704497434
"Col_6017",TRUE,TRUE,1,0.0172470244390498,0.0147081009970027,0.0157984985004271,0.0135828554180501
"Col_6018",TRUE,TRUE,1,0.0290922841068869,0.022762633374519,0.0253739299086128,0.0199215212798068
"Col_6019",TRUE,TRUE,1,0.414261052365368,0.460917574405011,0.411949059475567,0.459100513130094
"Col_6020",FALSE,FALSE,0,0.0335443676981592,0.0217895308071904,0.00215142154375735,0.00166012677331724
"Col_6021",TRUE,TRUE,1,0.165214190498161,0.167722658237749,0.161953876090963,0.164956233021431
"Col_6022",TRUE,TRUE,1,0.0471578200989893,0.0378669868196901,0.0459569330362017,0.0372773920917597
"Col_6023",FALSE,FALSE,0.0638297872340425,0.506166659639737,0.547734264358318,0.531343321923307,0.566254150316933
"Col_6024",FALSE,FALSE,0,0.0562864781795108,0.0494601892302004,0.00213536615910244,0.00211288862058557
"Col_6025",TRUE,TRUE,1,0.228289550451095,0.229373733546948,0.223654719319765,0.224418955629339
"Col_6026",FALSE,FALSE,0,0.643876177789777,0.694318415681993,0.702179036805364,0.771204346513734
"Col_6034",TRUE,TRUE,1,0.126129982844578,0.122238492663354,0.12414023415173,0.120585571989134
"Col_6042",TRUE,TRUE,0.851063829787234,0.0486129777037681,0.0398785373137018,0.00447624124178767,0.00301841231512225
"Col_6049",TRUE,TRUE,1,0.115476631875132,0.115866029819547,0.114365715973823,0.11605795351645
"Col_6051",TRUE,TRUE,1,0.0038864606017986,0.0035303320858708,0.00373448247073103,0.00347117416239058
"Col_6070",FALSE,FALSE,0.276595744680851,0.140510188592336,0.13634284328645,0.0596842869161459,0.0455780259583459
"Col_6072",FALSE,FALSE,0.0212765957446809,0.637684889297546,0.641146021479487,0.663951165942034,0.640507093268941
"Col_6076",TRUE,TRUE,1,0.00953664450152784,0.00936574813275636,0.00866669663671802,0.00845155448234229
"Col_6080",FALSE,FALSE,0,0.013926601516576,0.0138471042037998,0.00261381662181863,0.00256565046785391
"Col_6107",FALSE,FALSE,0,0.347857680328538,0.348533441121485,0.344853607002717,0.349683066706912
"Col_6297",TRUE,TRUE,0.808510638297872,0.12162012973007,0.123535839507451,0.115152429821914,0.117265318442499
"Col_6298",TRUE,TRUE,1,0.169543476284837,0.169168148897113,0.164227318558098,0.164352550558406
"Col_6299",FALSE,FALSE,0,0.46473818601522,0.529937350098991,0.482284488571777,0.548294597041956
"Col_6310",TRUE,TRUE,1,0.0357884627106251,0.0250414961896034,0.0332956566973432,0.0232417748264413
"Col_6312",FALSE,FALSE,0,0.0189090499877714,0.0184676851276663,0.00100185600246611,0.000754603078780561
"Col_6313",TRUE,TRUE,1,0.0205208759091815,0.0184925254190052,0.0183352492759021,0.0167521883489285
"Col_6314",TRUE,TRUE,0.553191489361702,0.140062325640196,0.137068938886288,0.13677582187514,0.133715665559915
"Col_6315",TRUE,TRUE,1,0.0289743171259917,0.0283022145300824,0.0282382105310479,0.0276184726833685
"Col_6316",TRUE,TRUE,1,0.363158968587268,0.356667134949923,0.359130055037859,0.352550558406278
"Col_6317",TRUE,TRUE,1,0.117911675589741,0.117221946026152,0.115868499977522,0.115756112284938
"Col_6319",TRUE,TRUE,1,0.0670009287135749,0.0685914617640685,0.0652619275452601,0.06715967401147
"Col_6320",FALSE,FALSE,0,0.362733438842954,0.357013759634988,0.360889725196036,0.351494114095986
"Col_6321",FALSE,FALSE,0,0.284051088915007,0.301590021615732,0.262283974799468,0.269996981587685
"Col_6337",FALSE,FALSE,0,0.314408863561805,0.315543330892616,0.316519064163739,0.32297011771808
"Col_6341",TRUE,TRUE,0.851063829787234,0.00855716810462885,0.00803775084412094,0.00794420432724727,0.00754603078780562
"Col_6345",FALSE,FALSE,0,0.117173422657739,0.111504710004464,0.0376755656312014,0.0321460911560519
"Col_6349",TRUE,TRUE,0.957446808510638,0.0031422270169381,0.00190013892000842,0.00269088246816217,0.00150920615756112
"Col_6383",FALSE,FALSE,0,0.346686314912633,0.347692296942654,0.293405732414537,0.303501358285542
"Col_6434",TRUE,TRUE,1,0.232429566042168,0.230586282336955,0.228375002408308,0.227739209175973
"Col_6449",TRUE,TRUE,1,0.0352462176006227,0.0371933335117126,0.0338543840833339,0.0360700271657108
"Col_6450",FALSE,FALSE,0,0.302983340342395,0.309014635292986,0.238387140279107,0.250528222155146
"Col_6452",TRUE,TRUE,0.872340425531915,0.00578670227113135,0.00498326275959067,0.00505744616629525,0.00437669785692726
"Col_6453",TRUE,TRUE,1,0.0212268833739309,0.0149282303467078,0.0191476517394404,0.0135828554180501
"Col_6454",FALSE,FALSE,0,0.464232315932032,0.399980423556546,0.458846838052546,0.398581346211893
"Col_6455",FALSE,FALSE,0,0.0694618739273876,0.0511125666173679,0.0375535447078241,0.0332025354663447
"Col_6456",FALSE,FALSE,0,0.0978215253297678,0.0992041855800358,0.0324928874645979,0.0345608210081497
"Col_6457",TRUE,TRUE,1,0.019172446114675,0.0127741650949448,0.0180526745059758,0.0117718080289768
"Col_6526",TRUE,TRUE,1,0.0136367970473168,0.0120998251324983,0.0127222868005472,0.0114699667974645
"Col_6527",FALSE,FALSE,0,0.0880925284739995,0.0916206151660422,0.021931655438601,0.0220344099003924
"Col_6528",FALSE,FALSE,0.0851063829787234,0.0120435035720069,0.00608631657158464,0.00176609231203961,0.00150920615756112
"Col_6529",FALSE,FALSE,0.191489361702128,0.0167027095723455,0.01853182318246,0.00397531324055462,0.00332025354663447
"Col_6576",TRUE,TRUE,1,0.017528289155091,0.0179434508503974,0.0154484911149501,0.0156957440386357
"Col_6577",FALSE,FALSE,0,0.0261950598034317,0.0249566679528988,0.011213080642986,0.0101116812556595
"Col_6578",FALSE,FALSE,0,0.40360194550721,0.38559382776409,0.364084746742362,0.354210685179596
"Col_6582",TRUE,TRUE,1,0.0369411450884514,0.0301228524447608,0.034846606855007,0.028222155146393
"Col_6583",TRUE,TRUE,1,0.0786530312109797,0.0719697640231179,0.0752901208007141,0.0694234832478117
"Col_6584",TRUE,FALSE,0.0638297872340425,0.00159880501328505,0.00167115097308823,0.00141287384963169,0.00150920615756112
"Col_6585",TRUE,TRUE,0.978723404255319,0.332794097333621,0.324203409509573,0.326332115264818,0.317838816782372
"Col_6586",TRUE,TRUE,1,0.0997979655769284,0.0962590943800229,0.0972249873162461,0.0934198611530335
"Col_6587",TRUE,TRUE,1,0.303356296147276,0.31105833027093,0.29767004257888,0.305312405674615
"Col_6588",TRUE,TRUE,1,0.416239402786686,0.42442707324338,0.414999582559999,0.422728644732871
"Col_6589",TRUE,TRUE,1,0.028750173328076,0.0267130168997134,0.0274643409906815,0.0258074252942952
"Col_6590",FALSE,FALSE,0,0.0870396330290414,0.0373411151356106,0.0195618806635369,0.00603682463024449
"Col_6591",FALSE,FALSE,0,0.156329514862441,0.135797028440157,0.0728208026407897,0.0313914880772714
"Col_6592",TRUE,TRUE,1,0.0201662667988872,0.0191387578221451,0.0179531311211154,0.016148505885904
"Col_6593",TRUE,TRUE,1,0.181302677934994,0.163330906802079,0.178089537669143,0.16148505885904
"Col_6594",TRUE,TRUE,1,0.112628365377076,0.110561126033647,0.110242693194444,0.108059160881376
"Col_6595",TRUE,TRUE,1,0.190116643091171,0.194790366126125,0.186149340765906,0.192121943857531
"Col_6596",TRUE,TRUE,1,0.0334737363677057,0.0321424315141019,0.032293800694877,0.0310896468457591
"Col_6599",FALSE,FALSE,0.0638297872340425,0.538248897388733,0.550530057258079,0.5444124050324,0.539692121943858
"Col_6601",FALSE,FALSE,0,0.257335707817559,0.260516622523839,0.223327189472805,0.226079082402656
"Col_6602",TRUE,FALSE,0.404255319148936,0.288360543760996,0.255109256308993,0.244655162448382,0.202837307576215
"Col_6607",FALSE,FALSE,0,0.344285489612849,0.36890613211567,0.348687632858308,0.346362813160278
"Col_6608",TRUE,TRUE,1,0.00866595764431198,0.00814351072364885,0.0075652972493915,0.00724418955629339
"Col_6609",FALSE,FALSE,0.170212765957447,0.0470120383943619,0.0427349369024154,0.0092479015612256,0.0086024750980984
"Col_6658",TRUE,TRUE,1,0.0401651107983484,0.0389801216247669,0.0382631927095709,0.0374283127075158
"Col_6659",FALSE,FALSE,0,0.104566804464139,0.0718613707105167,0.0650788961601942,0.0421068517959553
"Col_6660",FALSE,FALSE,0,0.0242020319622253,0.0271684348170156,0.00533680985929061,0.00558406278297615
"Col_6661",TRUE,TRUE,0.0425531914893617,0.0135186261732312,0.0131764389746103,0.00712216863291611,0.00664050709326894
"Col_6686",FALSE,FALSE,0,0.14032731197344,0.130300585785682,0.0766355620347952,0.0701780863265922
"Col_6696",TRUE,TRUE,1,0.0195906896475279,0.019908527664471,0.0181201071215264,0.0187141563537579
"Col_6699",FALSE,FALSE,0.148936170212766,0.0778641930206089,0.0796314621335037,0.00201334523572516,0.00166012677331724
"Col_6700",TRUE,TRUE,1,0.0351614163356156,0.0334115198858228,0.0327016074651117,0.0312405674615152
"Col_6701",TRUE,TRUE,1,0.0271833657387524,0.026275565183407,0.0257303594479517,0.0252037428312708
"Col_6702",TRUE,TRUE,1,0.128718602281701,0.118040641885805,0.121866791684595,0.110172049501962
"Col_6794",FALSE,FALSE,0,0.326506421787336,0.326784754936717,0.317302566934899,0.323573800181105
"Col_6826",TRUE,TRUE,1,0.0422162207455002,0.0377423929890134,0.0411692173321088,0.0369755508602475
"Col_6827",TRUE,FALSE,0.48936170212766,0.0816339291056075,0.0784432178934368,0.00282895877619436,0.00286749169936613
"Col_6828",TRUE,TRUE,1,0.272437715527765,0.270532685258282,0.271204346513734,0.270298822819197
"Col_6841",FALSE,FALSE,0,0.385143685703501,0.381891522689184,0.335120832824913,0.330214307274374
"Col_6845",TRUE,TRUE,1,0.0370763291635497,0.0342206780394454,0.035193403163553,0.0324479323875641
"Col_6876",FALSE,FALSE,0,0.336645989049071,0.334931268830461,0.353703335024501,0.367340778750377
"Col_6877",FALSE,FALSE,0,0.204569730379586,0.187342723114373,0.110672977503195,0.0784787201931784
"Col_6878",TRUE,TRUE,0.425531914893617,0.11838284658392,0.121436140689193,0.116700168902647,0.119981889526109
"Col_6879",TRUE,TRUE,1,0.0462967605323711,0.0435607558589773,0.045051409341665,0.0427105342589798
"Col_6909",TRUE,TRUE,1,0.061141992704168,0.058306366299554,0.0572310241408764,0.0549351041352249
"Col_6911",TRUE,TRUE,1,0.0180573399674835,0.0182622396196822,0.0166815446564469,0.0170540295804407
